title,url,content
第28章 菊斗罗强抢“民女”现场,https://www.biquh.com/678_678189/65638412_4.html,"
“别废话了！”
菊斗罗眼神一凝，身形瞬间消失在原地。
灵鸢斗罗心中警铃大作！
她想要后退，但菊斗罗和她之间的距离实在太近了。
更要命的是，两人之间整整两级的实力差距！
菊斗罗身形如鬼魅般闪现，一个标准的擒拿手直接将她制服。
“月关！你疯了吗？！”
灵鸢斗罗惊恐地扭动着身体，但根本无法挣脱菊斗罗的铁钳般的手掌。
“我错了！我真的错了！”
她的声音带上了惊恐。
那些昂贵的衣服首饰在此刻显得如此微不足道。
“我不需要你赔偿了！求你放了我吧！”
可菊斗罗根本不为所动。
他的眼神中闪烁着一种狂热的光芒。
那是对林前辈的绝对忠诚！
必须把灵鸢带到枫染亭！
这是为了林前辈能够体验到更丰富的人世间生活！"
第28章 菊斗罗强抢“民女”现场,https://www.biquh.com/678_678189/65638412_5.html,"
这是神圣的使命！
“别怕，我不会伤害你的。”
菊斗罗的声音难得温和了一些，但手上的力道丝毫没有放松。
他心中涌起一阵愧疚，但很快就被使命感压了下去。
“我只是带你去个地方，保证你会感谢我的。”
说着，他一把抓住灵鸢斗罗的胳膊。
拖着对方朝着枫染亭的方向快速移动。
“走！”
灵鸢斗罗绝望地看着周围的路人。
那些人看到是两位封号斗罗的“私人恩怨”，都远远地避开了。
没有人敢插手两位封号斗罗之间的事情。
更别说是武魂殿长老级别的存在！
“不要！我不去！”
灵鸢斗罗拼命挣扎，美丽的脸蛋因为恐惧而扭曲。
但在绝对的实力压制下，她的反抗显得那么苍白无力。
菊斗罗见状，心中一横。
时间不等人！
林前辈还在等着客人呢！"
第28章 菊斗罗强抢“民女”现场,https://www.biquh.com/678_678189/65638412_6.html,"
他直接召唤出奇茸通天菊，踩在上面飞了起来。
两人的身影瞬间消失在街道上。
只留下满地的购物袋残骸。
以及路人们震惊的议论声。
“刚才那是不是菊长老？”
“好像是的，他旁边那个女的是谁？”
“不知道，但看起来很惨的样子…”
“菊长老这是要做什么啊？”
而此时的灵鸢斗罗，正被菊斗罗强行带着在房屋间快速穿梭。
风声在耳边呼啸而过。
她的心中充满了恐惧和绝望。
难道今天真的要栽在这个变态手里了吗？
另一边，魔熊斗罗已经在鬼斗罗的带领下，来到了枫染亭门口。
还没进门，魔熊斗罗就被这家饭店的外观给震住了。
朴素得不能再朴素的店面，和武魂城其他大饭店完全不能比。
这就是老鬼说的神秘饭店？
魔熊斗罗心里直打鼓。"
第28章 菊斗罗强抢“民女”现场,https://www.biquh.com/678_678189/65638412_7.html,"
“老鬼，你确定没搞错地方？”
魔熊斗罗压低声音，小心翼翼地问道。
“这破地方看起来连个正经厨师都没有。”
鬼斗罗瞪了他一眼。
“你懂个屁！”
“越是这种不起眼的地方，越隐藏着大机缘！”
“待会儿见到林前辈，你给我老实点！”
说着，鬼斗罗推开了饭店的门。"
第29章 你个浓眉大眼的，居然这么会舔？,https://www.biquh.com/678_678189/65638413.html,"
叮铃铃——
清脆的铃声响起。
魔熊斗罗跟着鬼斗罗走进店内，第一眼就看到了那个慵懒地靠在摇椅上的年轻人。
看起来也就二十出头，普普通通的样子。
这…就是老鬼说的神秘前辈？
魔熊斗罗心中疑惑，下意识地想要用魂力探查一下。
结果——
什么都感受不到！
就像是在看一个普通人！
可越是这样，魔熊斗罗心中越是震撼。
能让他一个九十四级封号斗罗都看不透深浅的存在，那得是什么级别的强者？
九十八级？
还是九十九级？
魔熊斗罗瞬间收起了心中的轻视。
他偷偷看了一眼身旁的鬼斗罗，发现对方正用一种近乎虔诚的眼神看着摇椅上的年轻人。
那种眼神…
就像是在看神明！
“前辈，我回来了。“"
第29章 你个浓眉大眼的，居然这么会舔？,https://www.biquh.com/678_678189/65638413_2.html,"
鬼斗罗的声音里带着明显的敬畏。
“这位是魔熊斗罗，我的老兄弟。“
“我跟他说了您这里的神奇，他也想来体验一下。“
这一刻，魔熊斗罗彻底确认了。
眼前这个看似普通的年轻人，绝对是个超级高手！
“前辈好！”
他毫不犹豫地单膝跪地，抢在鬼斗罗前面开口。
“晚辈魔熊斗罗，武魂殿长老，九十四级强攻系封号斗罗！”
“久闻前辈大名，今日得见，实乃三生有幸！”
鬼斗罗愣了一下。
你个浓眉大眼的家伙，居然比我还会舔？
不对，这叫敬重！
对林前辈的敬重！
林枫慵懒地瞥了一眼跪在地上的魔熊斗罗，心中暗自吐槽。
我擦？这货怎么一上来就跪？
老子还没装逼呢，你就这么配合？
这届韭菜的觉悟这么高吗？"
第29章 你个浓眉大眼的，居然这么会舔？,https://www.biquh.com/678_678189/65638413_3.html,"
但表面上，林枫依然云淡风轻。
“起来吧。“
他的语气平淡如水，但在魔熊斗罗听来，却蕴含着不容置疑的威严。
“这里是饭店，不是什么宗门。“
“想吃饭就点菜，想抽奖就消费。“
“没那么多繁文缛节。”
闻言，魔熊斗罗先是看向鬼斗罗。
那双平日里凶狠的眼神中，此刻竟然带着几分小心翼翼的询问。
得到对方的点头示意后，这才让魔熊斗罗心中稍安。
他缓缓起身，动作比平时轻柔了不知道多少倍。
生怕发出一点声响，惊扰了这位神秘的前辈。
魔熊斗罗小心翼翼地走到座位边，恭敬地坐下。
那张平时粗犷的脸上，此刻写满了谨慎。
只不过当他伸手打开菜单的那一刻，整个人都愣住了。
这价格.....有点小贵啊？
随随便便一道菜就是上万金魂币？
他下意识地揉了揉眼睛，以为自己看错了。
可事实就摆在面前。"
第29章 你个浓眉大眼的，居然这么会舔？,https://www.biquh.com/678_678189/65638413_4.html,"
最便宜的都要八千金魂币！
“老鬼……”
魔熊斗罗的声音都在发颤，他偷偷瞄了一眼身边的鬼斗罗。
“这价格是不是搞错了？”
鬼斗罗看着对方那副震惊的表情，心中涌起一阵优越感。
想当初，他第一次看到这菜单的时候，也是这种反应。
“老熊，你这眼光太短浅了。”
鬼斗罗压低声音，语重心长地说道。
“这可是能抽到魂骨的饭店！”
“八万年魂骨啊！”
他拍了拍自己的储物魂导器，眼神中闪烁着得意的光芒。
“你觉得八万年魂骨值多少钱？”
轰！
这话如同醍醐灌顶，瞬间让魔熊斗罗清醒过来。
对啊！
这里不是普通的饭店！
这是能够抽到八万年魂骨的神奇之地！"
第29章 你个浓眉大眼的，居然这么会舔？,https://www.biquh.com/678_678189/65638413_5.html,"
八万年魂骨，那可是整个大陆都找不出几块的绝世珍宝！
别说几万金魂币了，就算是几十万、几百万金魂币，都有无数封号斗罗抢破头！
这样一想，眼前的价格简直就是白菜价！
魔熊斗罗的眼神瞬间变了。
从震惊变成了狂热！
“老鬼，你说得对！”
他激动地搓着手，那张粗犷的脸上写满了兴奋。
“这哪里是贵啊？这简直是太便宜了！”
“快！快给我推荐几道菜！”
鬼斗罗满意地点点头，心中暗自得意。
看吧，这就是有经验的好处。
他伸手指向菜单上的某一栏。
“老熊，以你的饭量，我建议点这几道菜......”
......
当然，在鬼斗罗与菊斗罗为枫染亭疯狂拉新的时候，黄金一代的三小只也一样没闲着。
他们来到了圣龙斗罗拓跋希的住处。
三人心知肚明，自己人微言轻。
如果直接说出枫染亭的神奇，肯定会和菊斗罗那样不被相信。"
第29章 你个浓眉大眼的，居然这么会舔？,https://www.biquh.com/678_678189/65638413_6.html,"
因此三人决定换个策略。
“你们三个要给我介绍一家饭店，还要请我吃饭？“
拓跋希看着面前目光真诚的胡列娜三人，忍不住笑了笑。
这三个小家伙平时可都是无事不登三宝殿的主儿。
那张饱经风霜的脸上写满了慈祥。
“是的是的，那家饭店的菜可香了！“
胡列娜眼神发亮，小手不自觉地比划着。
“拓跋爷爷您去了一定会爱上那里的！“
说着，胡列娜想起枫染亭的饭菜，几乎是下意识地咽了一口口水。
焱更是夸张地擦了擦嘴角，一副回味无穷的样子。
“拓跋长老，那里的菜真的太好吃了！”
“我活了这么多年，从来没吃过那么香的饭菜！”
邪月也在一旁点头附和。
“是啊，那家饭店的老板手艺绝了！”
“我感觉吃完之后，整个人都精神了不少！”
三人那副馋鬼的模样，看得拓跋希心中一软。
作为新晋封号的拓跋希，可以说是长老团里为数不多的老好人。"
第29章 你个浓眉大眼的，居然这么会舔？,https://www.biquh.com/678_678189/65638413_7.html,"
对待身边伙伴态度极好，更别说是这三个优秀的后辈了。
见到三小只这副馋鬼的表现，心中猜测这几个孩子怕是嘴馋了。
想要吃顿大餐却迫于囊中羞涩，这才打着介绍饭店的幌子想跟着大吃一顿吧？
也罢，大不了今天不修炼了。
带着孩子们去解解馋就是了。
“既然你们这么推荐，那我就陪你们去看看。“
拓跋希温和地摸了摸胡列娜的脑袋。
“不过可说好了，今天拓跋爷爷请客。“
“你们三个小鬼头，可别跟我客气！“
胡列娜三人对视一眼，眼中都闪过一丝得意。
计划成功！
“太好了！拓跋爷爷，您一定不会失望的！”
邪月也是满脸期待。
“等您尝过那里的菜，就知道我们没有夸大其词了！”
四人一路有说有笑，朝着枫染亭的方向走去。
拓跋希丝毫没有察觉到，自己即将经历一场颠覆三观的震撼体验。"
第30章 强扭的瓜超甜！女斗罗当场真香！,https://www.biquh.com/678_678189/65638414.html,"
叮铃铃——
伴随着又一阵清脆的铃声，菊斗罗拖着一个狼狈的身影冲了进来。
林枫偷偷掀开一条眼缝，扫了一眼，差点当场破功。
我趣，菊花关这是从哪儿捡回来的新韭菜？
这造型也太别致了。
头发乱得跟鸡窝似的，衣服上全是灰（之前被菊斗罗撞飞时沾上的），鼻孔里还塞着两坨不明物体……
等等，那玩意儿好像是染了血的丝绸？
好家伙，这是什么全新业务模式？
绑架、施暴、最后扭送进店消费一条龙服务？
你们武魂殿现在都玩得这么花了？
林枫内心疯狂吐槽，表面上依旧稳如老狗，继续在摇椅上晃悠。
灵鸢斗罗被菊斗罗像拖麻袋一样架着，一路风驰电掣，她肺都快气炸了。
她发誓，只要一落地，她就要让这个不知死活的死人妖知道，自己身为武魂殿唯一的女长老，可不是好惹的！
可就在她被拖进那间名为“枫染亭”的饭店门口时，一股无法用言语形容的霸道香气，竟是瞬间击溃了她所有的怒火与防备。
那不是凡间的食物香气。
那香味仿佛拥有生命，温柔又蛮横地钻入她的每一个毛孔，安抚了她体内暴走的魂力，同时唤醒了她灵魂深处最原始的，对食物的渴望。
“咕嘟。”
灵鸢斗罗的喉咙不受控制地滚动了一下，挣扎的动作也瞬间停了下来。"
第30章 强扭的瓜超甜！女斗罗当场真香！,https://www.biquh.com/678_678189/65638414_2.html,"
她那双充满怒火的美眸，此刻只剩下茫然与震惊。
这是……什么味道？
好香……
突然，她感觉鼻子有点不得劲。
她低头一看，这才想起那两团用来止鼻血的丝绸还死死地塞在鼻孔里。
此刻在这股浓郁香气的强烈冲击下，这两个塞子反而成了最大的阻碍。
“这味道……“
灵鸢斗罗下意识地抬起手，小心翼翼地捏住露在外面的丝绸一角，轻轻往外一拽。
第一团丝绸被拽出来的瞬间，更加清晰、更加浓烈的香味争先恐后地涌入鼻腔。
她忍不住又拽出了另一团。
然后，她大大地吸了一口。
“嘶——哈——”
那股霸道的香味如潮水般涌入，让她整个人都陶醉得微微摇晃，双颊泛起不正常的红晕。
菊斗罗在一旁看着她这副小心翼翼又陶醉无比的模样，嘴角勾起一抹得意的弧度。
看吧，没有人能够抵挡得住林前辈饭店的魅力！
随后灵鸢斗罗转动脖颈，视线缓缓投向店内。
然后，她就看到了让她毕生难忘的一幕。"
第30章 强扭的瓜超甜！女斗罗当场真香！,https://www.biquh.com/678_678189/65638414_3.html,"
只见店内的一张桌子旁，那个以皮糙肉厚、性格暴躁著称的魔熊斗罗，正抱着一个比他脸还大的饭碗，狼吞虎咽。
那根本不是在吃饭！
那是在朝圣！
晶莹的米饭混着肉汁被他大口大口地塞进嘴里，滚烫的泪水顺着他粗犷的脸颊不断滑落，嘴里还发出含混不清的呜咽。
“呜……好吃……太好吃了……”
“老子活了快一百年……今天才知道什么叫真正的美食……”
那副如痴如醉、幸福到哭出来的模样，哪里还有半点封号斗罗的威严？
分明就是一个迷途百年，终于找到家的孩子。
仅仅是闻着空气中的余香，看着魔熊斗罗那夸张的吃相，灵鸢斗罗肚子里的馋虫就像是活了过来，开始疯狂地嘶吼、翻滚。
这一刻，什么被强行掳来的屈辱，什么被撞坏的衣服首饰，全都被她抛到了九霄云外。
她的脑子里，只剩下一个念头。
吃！
老娘也要吃！
“月关？”
鬼斗罗的声音将灵鸢斗罗从失神中拉了回来，他看着被菊斗罗架着的灵鸢，眼中闪过一丝错愕。
“怎么把她带来了？鬼豹那家伙呢？”
菊斗罗随手将已经彻底变乖的灵鸢斗罗推到一张椅子上坐好，这才翘着兰花指，没好气地撇了撇嘴。
“别提了！”"
第30章 强扭的瓜超甜！女斗罗当场真香！,https://www.biquh.com/678_678189/65638414_4.html,"
“那个没品位的蠢豹子，跑得比兔子还快，我懒得跟他一般见识！”
他用眼角的余光瞥了一眼灵鸢斗罗，语气中带着几分施舍般的骄傲。
“算她运气好，半路撞上了我，这天大的机缘，就便宜她了！”
“哼，有机缘都不知道珍惜，活该那头蠢豹子一辈子卡在九十三级！永远别想进步！”
随后，菊斗罗清了清嗓子，那张妖娆的脸上堆满了谄媚的笑意，对着摇椅上的林枫，毕恭毕敬地介绍起来。
“前辈。”
他的腰几乎弯成了九十度，姿态放得极低。
“这根新的韭菜……啊呸！这位新的客人，也是我们武魂殿的长老，九十三级的灵鸢斗罗。”
闻言，林枫懒洋洋地掀开一条眼缝。
视线在灵鸢斗罗那狼狈不堪的身上轻轻扫过，最后又慢悠悠地合上，只从鼻腔里发出一个微不可闻的“嗯”声。
一套行云流水的操作，轻描淡写，却又充满了难以言喻的压迫感。
这一下，直接把灵鸢斗罗看傻了。
月关你疯了？
你一个九十五级的封号斗罗，武魂殿位高权重的长老，居然对一个看起来普普通通的年轻人这么恭敬？
你们俩的身份是不是搞反了？
还有那个年轻人！
被一位封号斗罗如此恭维，他居然连眼皮都懒得抬一下？这世上还有这么狂的人？"
第30章 强扭的瓜超甜！女斗罗当场真香！,https://www.biquh.com/678_678189/65638414_5.html,"
然而，所有的疑惑和不忿，在闻到空气中那愈发霸道的香气时，都显得那么微不足道。
灵鸢斗罗此刻也懒得计较这些了。
她现在满脑子，只有一个念头。
干饭！
只不过，当她颤抖着手拿起那本看起来平平无奇的菜单时，整个人瞬间如遭雷击。
这价格……是认真的吗？
一碗最普通的面，就要将近上万金魂币？
店家怎么不去抢？！
见到灵鸢斗罗脸上那副经典的、见了鬼似的震惊表情，菊斗罗瞬间就懂了。
他清了清嗓子，兰花指翘得老高，气沉丹田，正准备开始他那套已经跟魔熊斗罗演练过一遍的“价值投资学”演讲。
这套话术，他已经烂熟于心。
“灵鸢啊，你可千万别被这个价格吓到，我跟你说，前辈这里真正的价值在于……”
然而，接下来发生的一幕，让所有人都始料未及。
只见灵鸢斗罗猛地抬头，视线越过菊斗罗，死死地钉在邻桌那个抱着饭碗、哭得稀里哗啦的魔熊斗罗身上。
那可是魔熊斗罗！
以皮糙肉厚、脾气火爆著称的莽夫！
此刻却像个三岁孩子一样，被一碗饭感动得涕泗横流。
这种视觉冲击力，比任何话语都有说服力。"
第30章 强扭的瓜超甜！女斗罗当场真香！,https://www.biquh.com/678_678189/65638414_6.html,"
下一秒，她做出了决断。
“老板。”
灵鸢斗罗的声音不大，却异常坚定，像一把利刃，直接斩断了菊斗罗激情澎湃的开场白。
“来一份凤髓百料干拌面。”
“一份千劫涅槃羽衣酥。”
“再来一份冰焰朱雀翅。”
菊斗罗：“……”"
第31章 纯粹吃货vs功利韭菜,https://www.biquh.com/678_678189/65638415.html,"
闻言，菊斗罗整个人，直接当场宕机。
他精心准备的腹稿，那洋洋洒洒数千字，从八万年魂骨的震撼出场，到奇茸通天菊的失而复得，再升华到林前辈宅心仁厚的无上格局……
所有感人肺腑、催人消费的核心卖点，此刻全部被这三道冰冷的菜名，死死地堵在了喉咙里。
不……
这剧本不对啊！
流程不应该是这样的！
我还没开始给你洗脑……啊不，还没开始给你介绍这里的旷世机缘，你怎么就把钱给花了？！
察觉到菊斗罗那副活像见了鬼的呆滞表情，灵鸢斗罗凤眉一挑，狠狠地瞪了他一眼，眼神中满是毫不掩饰的嫌弃。
“看什么看？”
“撞坏了我那么多新买的宝贝，我还没找你要赔偿呢！”
菊斗罗终于回过神，下意识地就想启动备用方案，急忙开口：“灵鸢，你误会了，我不是这个意思，我是想说，前辈这里真正的价值，在于那无上的机缘……”
他话还没说完，就被灵鸢斗罗不耐烦地挥手打断。
“机缘？”
灵鸢斗罗嗤笑一声，那眼神仿佛在看一个不懂事的孩子。
她伸出纤纤玉指，点了点菜单，又指了指自己那依旧在咕咕作响的肚子，理直气壮地说道：
“现在，我的肚子告诉我，它想吃！”
“这就是眼下最大的机缘！”
“至于你说的那些，等我吃饱了再说！”"
